transaction_id,timestamp,amount,transaction_type,merchant_category,country,device_risk_score,ip_risk_score,is_fraud
TXN114746,2025-06-14 03:07:45,51.52,WIRE_TRANSFER,grocery,US,0.1864,0.0917,0
TXN117763,2025-06-14 03:11:02,616.99,POS,electronics,US,0.6132,0.1133,0
TXN112444,2025-06-14 03:13:15,11.29,ONLINE,grocery,UA,0.1097,0.3078,0
TXN148424,2025-06-14 03:16:43,11.97,ONLINE,electronics,BR,0.2282,0.298,0
TXN137025,2025-06-14 03:22:08,11.31,POS,cash_advance,GB,0.2779,0.0488,0
TXN132909,2025-06-14 03:22:30,134.13,POS,gambling,US,0.1016,0.1697,0
TXN119277,2025-06-14 03:25:41,4.86,ONLINE,gambling,DE,0.1511,0.0029,0
TXN106373,2025-06-14 03:26:40,117.88,ATM_WITHDRAWAL,fuel,GB,0.0389,0.3501,0
TXN134088,2025-06-14 03:27:20,49.23,POS,utilities,US,0.0205,0.4567,0
TXN143223,2025-06-14 03:28:35,39.88,POS,restaurant,FR,0.0536,0.2443,0
TXN140679,2025-06-14 03:29:57,3.78,POS,restaurant,IN,0.0998,0.2925,0
TXN138003,2025-06-14 03:32:44,83.32,BILL_PAYMENT,grocery,FR,0.1029,0.0443,0
TXN118751,2025-06-14 03:32:44,63.69,ATM_WITHDRAWAL,electronics,US,0.1002,0.2597,0
TXN130523,2025-06-14 03:34:32,26.63,POS,online_retail,US,0.1888,0.0555,0
TXN119103,2025-06-14 03:34:39,30.65,POS,grocery,DE,0.1888,0.2643,0
TXN124191,2025-06-14 03:34:50,40.74,WIRE_TRANSFER,online_retail,US,0.2276,0.0369,0
TXN130133,2025-06-14 03:35:14,70.24,BILL_PAYMENT,fuel,US,0.3003,0.1192,0
TXN130804,2025-06-14 03:35:41,14.34,ATM_WITHDRAWAL,utilities,RU,0.1591,0.2301,0
TXN117755,2025-06-14 03:36:28,21.14,WIRE_TRANSFER,grocery,AU,0.0234,0.1308,0
TXN112415,2025-06-14 03:37:31,22.37,ONLINE,utilities,NG,0.0949,0.0663,0
TXN124383,2025-06-14 03:38:10,14.28,ONLINE,utilities,US,0.0213,0.1491,0
TXN118386,2025-06-14 03:39:08,69.21,POS,restaurant,IN,0.1514,0.1411,0
TXN100521,2025-06-14 03:44:03,155.25,POS,restaurant,US,0.1995,0.0599,0
TXN147526,2025-06-14 03:45:50,37.47,ONLINE,fuel,IN,0.0409,0.154,0
TXN129102,2025-06-14 03:46:16,103.31,BILL_PAYMENT,grocery,US,0.0613,0.1468,0
TXN140511,2025-06-14 03:47:14,9.68,WIRE_TRANSFER,grocery,CA,0.1206,0.0943,0
TXN135051,2025-06-14 03:54:19,34.44,ONLINE,restaurant,IN,0.2831,0.2675,0
TXN147461,2025-06-14 03:54:38,2.72,POS,electronics,US,0.0826,0.1564,0
TXN141997,2025-06-14 03:54:51,40.24,ATM_WITHDRAWAL,travel,BR,0.1148,0.4257,0
TXN122294,2025-06-14 04:01:02,39.31,POS,fuel,GB,0.0815,0.1491,0
TXN140437,2025-06-14 04:03:14,3.74,ONLINE,fuel,GB,0.1441,0.2143,0
TXN110649,2025-06-14 04:12:07,15.89,ATM_WITHDRAWAL,online_retail,US,0.1566,0.1621,0
TXN106428,2025-06-14 04:18:07,85.75,POS,online_retail,IN,0.0656,0.0693,0
TXN120315,2025-06-14 04:21:55,13.96,WIRE_TRANSFER,grocery,IN,0.0827,0.1635,0
TXN105919,2025-06-14 04:23:57,58.03,ONLINE,grocery,DE,0.094,0.225,0
TXN110656,2025-06-14 04:27:19,69.46,POS,online_retail,AU,0.0425,0.2248,0
TXN138391,2025-06-14 04:29:14,42.5,POS,restaurant,FR,0.1682,0.2876,0
TXN110805,2025-06-14 04:31:27,43.11,ONLINE,travel,AU,0.1128,0.0982,0
TXN105780,2025-06-14 04:32:28,44.95,POS,restaurant,US,0.0267,0.0776,0
TXN123226,2025-06-14 04:36:00,8.67,ONLINE,fuel,FR,0.0018,0.1203,0
TXN121581,2025-06-14 04:37:02,16.4,POS,fuel,US,0.1999,0.1405,0
TXN115650,2025-06-14 04:37:43,65.1,BILL_PAYMENT,restaurant,CA,0.0431,0.0118,0
TXN126390,2025-06-14 04:41:04,107.52,ONLINE,fuel,GB,0.1223,0.0138,0
TXN108736,2025-06-14 04:42:21,41.14,ONLINE,grocery,IN,0.2962,0.195,0
TXN127000,2025-06-14 04:45:32,87.39,ATM_WITHDRAWAL,cash_advance,FR,0.099,0.278,0
TXN122698,2025-06-14 04:46:16,10.96,POS,utilities,DE,0.0311,0.1128,0
TXN120333,2025-06-14 04:50:44,24.88,ONLINE,jewelry,US,0.2103,0.0923,0
TXN114564,2025-06-14 04:52:46,42.5,ONLINE,restaurant,US,0.2248,0.4339,0
TXN101934,2025-06-14 04:54:07,6.56,POS,grocery,US,0.067,0.2614,0
TXN110856,2025-06-14 04:54:52,69.75,BILL_PAYMENT,utilities,IN,0.2439,0.5702,0
TXN130158,2025-06-14 04:56:41,94.84,ONLINE,utilities,BR,0.125,0.424,0
TXN104096,2025-06-14 04:57:55,27.52,BILL_PAYMENT,online_retail,US,0.1222,0.114,0
TXN125596,2025-06-14 04:58:03,22.39,ATM_WITHDRAWAL,travel,AU,0.1698,0.1662,0
TXN133259,2025-06-14 05:02:08,41.71,ATM_WITHDRAWAL,electronics,US,0.0431,0.3115,0
TXN129968,2025-06-14 05:10:39,24.02,POS,fuel,GB,0.0988,0.1261,0
TXN148835,2025-06-14 05:11:09,25.71,ONLINE,grocery,US,0.2125,0.1291,0
TXN102329,2025-06-14 05:13:32,9.1,BILL_PAYMENT,online_retail,US,0.0591,0.2826,0
TXN135187,2025-06-14 05:14:28,151.19,ONLINE,grocery,DE,0.0347,0.0917,0
TXN132161,2025-06-14 05:16:53,14.57,ONLINE,restaurant,CA,0.1356,0.1605,0
TXN133772,2025-06-14 05:22:14,10.19,ONLINE,travel,US,0.3265,0.049,0
TXN130979,2025-06-14 05:23:25,52.99,ONLINE,jewelry,FR,0.0857,0.2186,0
TXN148086,2025-06-14 05:24:10,127.19,POS,utilities,DE,0.0742,0.1494,0
TXN121735,2025-06-14 05:39:07,205.98,POS,fuel,AU,0.253,0.3261,0
TXN130304,2025-06-14 05:43:23,7.99,POS,fuel,BR,0.1566,0.0394,0
TXN115957,2025-06-14 05:44:11,17.47,POS,fuel,US,0.0232,0.1938,0
TXN124449,2025-06-14 05:47:05,45.26,WIRE_TRANSFER,online_retail,NG,0.0508,0.1572,1
TXN140393,2025-06-14 05:47:39,131.26,POS,travel,US,0.1902,0.0516,0
TXN128858,2025-06-14 05:49:37,44.6,ONLINE,online_retail,GB,0.2059,0.2795,0
TXN108777,2025-06-14 05:50:58,38.41,ONLINE,restaurant,IN,0.1648,0.0768,0
TXN112406,2025-06-14 05:52:26,19.49,ONLINE,travel,IN,0.0623,0.1199,0
TXN134057,2025-06-14 05:55:23,86.82,ONLINE,grocery,US,0.0583,0.0226,0
TXN126925,2025-06-14 05:59:59,81.89,ATM_WITHDRAWAL,gambling,US,0.1833,0.0481,0
TXN126197,2025-06-14 06:03:37,18.43,POS,electronics,US,0.2295,0.2011,0
TXN121598,2025-06-14 06:07:58,21.82,BILL_PAYMENT,restaurant,US,0.2468,0.0874,0
TXN116843,2025-06-14 06:14:16,8.8,ONLINE,travel,FR,0.0671,0.0098,0
TXN114215,2025-06-14 06:14:33,26.67,ONLINE,restaurant,CA,0.0661,0.1743,0
TXN118227,2025-06-14 06:16:29,48.32,POS,electronics,IN,0.1042,0.0851,0
TXN117680,2025-06-14 06:18:16,44.0,POS,fuel,IN,0.1124,0.208,0
TXN145321,2025-06-14 06:22:48,136.37,BILL_PAYMENT,grocery,AU,0.0792,0.057,0
TXN135160,2025-06-14 06:23:11,67.98,ONLINE,grocery,GB,0.1619,0.2973,0
TXN144184,2025-06-14 06:25:48,101.2,WIRE_TRANSFER,grocery,US,0.0758,0.3997,0
TXN103056,2025-06-14 06:26:24,57.91,BILL_PAYMENT,electronics,IN,0.1347,0.2982,0
TXN124367,2025-06-14 06:28:00,27.38,BILL_PAYMENT,utilities,AU,0.3556,0.0832,0
TXN137939,2025-06-14 06:39:28,5.39,ONLINE,gambling,US,0.28,0.2692,1
TXN114288,2025-06-14 06:42:59,30.08,ATM_WITHDRAWAL,online_retail,US,0.2527,0.2027,0
TXN125798,2025-06-14 06:47:07,15.58,POS,online_retail,CA,0.2125,0.134,0
TXN147460,2025-06-14 06:54:31,6.13,POS,restaurant,US,0.1653,0.0422,0
TXN116597,2025-06-14 06:56:48,48.33,POS,electronics,AU,0.0246,0.3781,0
TXN142255,2025-06-14 07:01:16,86.0,ONLINE,restaurant,US,0.4195,0.3099,0
TXN142310,2025-06-14 07:03:02,17.26,POS,electronics,GB,0.1279,0.1129,0
TXN107105,2025-06-14 07:04:12,38.29,ATM_WITHDRAWAL,grocery,US,0.0629,0.2502,0
TXN111882,2025-06-14 07:05:37,5.82,ONLINE,fuel,IN,0.0106,0.2469,0
TXN119093,2025-06-14 07:07:11,16.49,POS,fuel,US,0.2641,0.3182,0
TXN107245,2025-06-14 07:07:43,22.53,WIRE_TRANSFER,cash_advance,US,0.1332,0.3766,1
TXN110835,2025-06-14 07:08:50,37.32,BILL_PAYMENT,jewelry,US,0.2022,0.2569,0
TXN141468,2025-06-14 07:12:38,26.99,POS,electronics,GB,0.1059,0.0745,0
TXN100751,2025-06-14 07:12:43,27.81,POS,grocery,US,0.2583,0.1027,0
TXN148913,2025-06-14 07:14:15,23.02,POS,online_retail,GB,0.1619,0.0728,0
TXN134306,2025-06-14 07:17:10,35.99,ONLINE,restaurant,IN,0.0382,0.1546,0
TXN124244,2025-06-14 07:22:07,102.24,POS,grocery,DE,0.0483,0.3061,0
TXN104629,2025-06-14 07:25:03,106.61,ONLINE,electronics,GB,0.065,0.1577,0
TXN106295,2025-06-14 07:30:20,81.43,WIRE_TRANSFER,online_retail,US,0.1133,0.0166,0
TXN100974,2025-06-14 07:31:00,32.81,POS,restaurant,FR,0.3303,0.051,0
TXN101606,2025-06-14 07:33:01,29.99,POS,online_retail,US,0.1895,0.0182,0
TXN149079,2025-06-14 07:33:08,35.17,POS,restaurant,AU,0.097,0.0179,0
TXN143629,2025-06-14 07:33:53,75.53,POS,fuel,CA,0.1226,0.1439,0
TXN105904,2025-06-14 07:33:55,13.86,BILL_PAYMENT,restaurant,US,0.0167,0.3014,0
TXN128306,2025-06-14 07:34:10,25.48,WIRE_TRANSFER,grocery,US,0.1791,0.0656,0
TXN143350,2025-06-14 07:35:12,23.43,WIRE_TRANSFER,travel,US,0.0421,0.1123,0
TXN125193,2025-06-14 07:35:14,83.98,ONLINE,online_retail,US,0.1,0.0788,0
TXN137178,2025-06-14 07:39:46,184.61,POS,utilities,GB,0.2415,0.0865,0
TXN124563,2025-06-14 07:39:57,126.64,ONLINE,online_retail,IN,0.1394,0.1831,0
TXN111138,2025-06-14 07:45:06,14.77,ONLINE,restaurant,US,0.1562,0.2588,0
TXN146338,2025-06-14 07:49:34,187.09,ATM_WITHDRAWAL,electronics,US,0.0129,0.2458,0
TXN147271,2025-06-14 07:50:16,131.48,POS,fuel,IN,0.0882,0.0751,0
TXN135721,2025-06-14 07:51:32,10.59,POS,gambling,US,0.0442,0.0522,0
TXN125572,2025-06-14 07:53:12,22.37,ATM_WITHDRAWAL,jewelry,US,0.0894,0.0912,0
TXN125496,2025-06-14 07:54:48,178.2,ONLINE,electronics,GB,0.1217,0.0829,0
TXN126955,2025-06-14 08:02:06,7.14,ONLINE,jewelry,AU,0.1093,0.059,0
TXN100456,2025-06-14 08:07:48,10.99,WIRE_TRANSFER,gambling,IN,0.0572,0.2253,0
TXN123518,2025-06-14 08:12:11,163.02,ONLINE,grocery,CN,0.0919,0.2054,0
TXN116013,2025-06-14 08:15:59,14.92,POS,utilities,GB,0.0601,0.2012,0
TXN124408,2025-06-14 08:21:55,3.97,BILL_PAYMENT,travel,FR,0.4083,0.0811,0
TXN108193,2025-06-14 08:27:40,12.12,POS,gambling,IN,0.0584,0.0942,0
TXN102887,2025-06-14 08:33:11,2.91,ONLINE,electronics,AU,0.2017,0.1676,1
TXN119244,2025-06-14 08:36:48,31.74,ONLINE,restaurant,AU,0.1836,0.1632,0
TXN100937,2025-06-14 08:37:41,78.79,WIRE_TRANSFER,grocery,IN,0.0351,0.0765,0
TXN149684,2025-06-14 08:38:12,219.67,ONLINE,grocery,AU,0.2836,0.0973,0
TXN113020,2025-06-14 08:38:13,33.77,ATM_WITHDRAWAL,restaurant,FR,0.0961,0.0228,0
TXN101574,2025-06-14 08:43:39,21.79,POS,fuel,IN,0.0493,0.0272,0
TXN127275,2025-06-14 08:43:47,34.32,ONLINE,fuel,US,0.0266,0.1926,0
TXN133521,2025-06-14 08:48:14,52.58,BILL_PAYMENT,restaurant,US,0.1438,0.1259,0
TXN147754,2025-06-14 08:52:44,94.85,POS,fuel,US,0.0711,0.3892,0
TXN148517,2025-06-14 08:53:45,19.18,ONLINE,online_retail,US,0.092,0.3285,0
TXN102889,2025-06-14 08:57:47,15.53,WIRE_TRANSFER,gambling,BR,0.1274,0.2184,0
TXN109438,2025-06-14 09:01:07,44.3,POS,utilities,US,0.3015,0.0202,0
TXN106889,2025-06-14 09:01:31,104.35,ONLINE,utilities,IN,0.044,0.0965,0
TXN122788,2025-06-14 09:02:40,284.25,ATM_WITHDRAWAL,fuel,BR,0.2653,0.2069,0
TXN107445,2025-06-14 09:07:53,12.27,ONLINE,grocery,BR,0.1764,0.1499,0
TXN118984,2025-06-14 09:09:29,19.59,WIRE_TRANSFER,grocery,AU,0.215,0.2763,0
TXN112392,2025-06-14 09:13:23,8.52,POS,fuel,US,0.2125,0.1556,0
TXN135644,2025-06-14 09:14:05,29.05,POS,restaurant,US,0.0841,0.3315,0
TXN132537,2025-06-14 09:23:53,49.81,POS,fuel,US,0.2772,0.2644,0
TXN126963,2025-06-14 09:27:25,1.91,BILL_PAYMENT,restaurant,US,0.184,0.0552,0
TXN143361,2025-06-14 09:36:00,35.22,POS,utilities,US,0.2469,0.03,0
TXN127351,2025-06-14 09:40:05,244.06,POS,online_retail,CA,0.1365,0.0187,0
TXN137586,2025-06-14 09:44:59,14.39,ONLINE,restaurant,FR,0.1969,0.0083,0
TXN131206,2025-06-14 09:47:00,70.39,POS,online_retail,IN,0.0722,0.0744,0
TXN108912,2025-06-14 09:47:31,70.31,ONLINE,online_retail,CA,0.379,0.0732,0
TXN134661,2025-06-14 09:52:41,215.85,ONLINE,restaurant,AU,0.0283,0.2775,0
TXN103067,2025-06-14 09:56:02,34.31,ONLINE,utilities,US,0.3478,0.2853,0
TXN148987,2025-06-14 10:06:23,20.97,ONLINE,electronics,US,0.1393,0.0074,0
TXN105822,2025-06-14 10:14:16,25.34,ONLINE,fuel,IN,0.3619,0.1038,0
TXN149472,2025-06-14 10:15:42,288.94,ONLINE,grocery,US,0.19,0.0025,0
TXN146183,2025-06-14 10:18:59,38.98,ONLINE,restaurant,US,0.0338,0.3675,0
TXN146379,2025-06-14 10:19:48,29.1,ATM_WITHDRAWAL,restaurant,US,0.1198,0.0487,0
TXN105804,2025-06-14 10:19:54,18.49,ONLINE,grocery,US,0.0571,0.1321,0
TXN135776,2025-06-14 10:21:05,30.31,ATM_WITHDRAWAL,online_retail,NG,0.1504,0.0841,0
TXN105249,2025-06-14 10:21:22,8.54,POS,grocery,IN,0.1908,0.1782,0
TXN148610,2025-06-14 10:23:15,83.1,BILL_PAYMENT,travel,US,0.0674,0.1428,0
TXN137439,2025-06-14 10:23:50,26.84,ONLINE,online_retail,US,0.2546,0.3154,0
TXN111117,2025-06-14 10:25:34,49.22,ONLINE,utilities,IN,0.3437,0.1685,0
TXN127564,2025-06-14 10:31:26,30.0,POS,grocery,IN,0.186,0.1569,0
TXN137934,2025-06-14 10:35:10,99.33,POS,gambling,US,0.0725,0.4985,0
TXN125946,2025-06-14 10:36:50,23.21,BILL_PAYMENT,electronics,US,0.2134,0.1406,0
TXN101697,2025-06-14 10:38:53,72.34,ATM_WITHDRAWAL,utilities,US,0.3323,0.387,0
TXN120332,2025-06-14 10:39:11,54.37,ATM_WITHDRAWAL,utilities,DE,0.021,0.0228,0
TXN122640,2025-06-14 10:40:56,9.65,POS,utilities,GB,0.1628,0.0903,0
TXN129919,2025-06-14 10:46:42,60.76,POS,grocery,US,0.1219,0.042,0
TXN140220,2025-06-14 10:52:24,176.15,POS,restaurant,IN,0.2592,0.1921,0
TXN133933,2025-06-14 10:52:41,33.4,BILL_PAYMENT,utilities,US,0.0681,0.04,0
TXN113026,2025-06-14 10:55:48,26.57,WIRE_TRANSFER,utilities,US,0.169,0.0557,0
TXN110153,2025-06-14 10:56:43,36.75,ONLINE,restaurant,US,0.1065,0.0549,0
TXN102062,2025-06-14 10:57:13,25.79,BILL_PAYMENT,grocery,US,0.0102,0.0387,0
TXN121541,2025-06-14 10:58:42,24.4,ONLINE,restaurant,IN,0.1295,0.2593,0
TXN126090,2025-06-14 11:02:27,23.11,POS,gambling,BR,0.255,0.2259,0
TXN146052,2025-06-14 11:03:38,19.05,ATM_WITHDRAWAL,travel,DE,0.2486,0.2274,0
TXN142254,2025-06-14 11:05:58,120.26,ONLINE,grocery,US,0.1903,0.4313,0
TXN146680,2025-06-14 11:11:56,51.98,BILL_PAYMENT,gambling,US,0.2018,0.2428,0
TXN125910,2025-06-14 11:16:57,62.96,ONLINE,grocery,IN,0.0055,0.0002,0
TXN148323,2025-06-14 11:18:34,7.33,ATM_WITHDRAWAL,fuel,GB,0.2269,0.0959,0
TXN115782,2025-06-14 11:19:43,11.68,WIRE_TRANSFER,utilities,FR,0.2642,0.038,0
TXN134321,2025-06-14 11:22:40,13.5,POS,online_retail,GB,0.0215,0.3412,0
TXN117388,2025-06-14 11:23:58,25.71,POS,online_retail,US,0.5896,0.1719,0
TXN116385,2025-06-14 11:24:16,19.05,BILL_PAYMENT,utilities,US,0.0521,0.2488,0
TXN109760,2025-06-14 11:25:33,7.42,BILL_PAYMENT,online_retail,US,0.1702,0.0604,0
TXN133369,2025-06-14 11:26:22,28.24,BILL_PAYMENT,grocery,US,0.2529,0.2137,0
TXN133580,2025-06-14 11:28:38,22.72,BILL_PAYMENT,grocery,US,0.3406,0.259,0
TXN102662,2025-06-14 11:28:50,25.4,WIRE_TRANSFER,online_retail,US,0.0686,0.1362,0
TXN136525,2025-06-14 11:30:56,103.65,ONLINE,travel,FR,0.2247,0.0822,0
TXN101676,2025-06-14 11:32:04,21.48,POS,electronics,GB,0.0166,0.1902,0
TXN146268,2025-06-14 11:34:40,79.96,POS,restaurant,US,0.3343,0.068,0
TXN108502,2025-06-14 11:38:20,198.54,ONLINE,grocery,DE,0.1502,0.2666,0
TXN139049,2025-06-14 11:42:53,92.61,POS,online_retail,IN,0.2469,0.0671,0
TXN106067,2025-06-14 11:43:30,150.79,ONLINE,electronics,DE,0.2595,0.231,0
TXN115459,2025-06-14 11:47:55,72.49,POS,restaurant,GB,0.2929,0.2159,0
TXN104750,2025-06-14 11:52:24,41.85,ONLINE,grocery,US,0.1645,0.0686,0
TXN117698,2025-06-14 11:52:30,43.46,ONLINE,electronics,US,0.2064,0.0923,0
TXN120179,2025-06-14 11:54:25,4.48,POS,gambling,GB,0.1443,0.0389,0
TXN116455,2025-06-14 11:56:26,37.63,ATM_WITHDRAWAL,online_retail,CA,0.1405,0.0949,0
TXN149363,2025-06-14 12:00:18,234.65,ATM_WITHDRAWAL,online_retail,IN,0.0587,0.0359,0
TXN122857,2025-06-14 12:02:11,18.73,ONLINE,grocery,AU,0.0776,0.2914,0
TXN115938,2025-06-14 12:03:05,25.37,POS,online_retail,US,0.1607,0.1978,0
TXN103828,2025-06-14 12:05:07,62.39,POS,grocery,US,0.3225,0.2403,0
TXN149503,2025-06-14 12:05:10,61.31,POS,grocery,IN,0.2378,0.3132,0
TXN104718,2025-06-14 12:16:47,26.32,POS,electronics,US,0.0032,0.1035,0
TXN133129,2025-06-14 12:22:05,9.77,ATM_WITHDRAWAL,online_retail,IN,0.0577,0.0421,0
TXN128709,2025-06-14 12:24:43,40.66,POS,restaurant,AU,0.0885,0.0178,0
TXN143044,2025-06-14 12:26:21,283.16,POS,cash_advance,US,0.2888,0.0587,0
TXN138879,2025-06-14 12:33:06,68.61,WIRE_TRANSFER,fuel,FR,0.153,0.3408,0
TXN119746,2025-06-14 12:33:29,165.29,ATM_WITHDRAWAL,grocery,IN,0.0165,0.2213,0
TXN134751,2025-06-14 12:33:43,20.33,ONLINE,cash_advance,GB,0.0499,0.3666,0
TXN112099,2025-06-14 12:43:14,33.4,POS,jewelry,US,0.0487,0.5656,0
TXN111229,2025-06-14 12:47:40,2.75,WIRE_TRANSFER,grocery,FR,0.1009,0.0527,0
TXN130382,2025-06-14 12:49:29,32.83,POS,utilities,US,0.1288,0.1781,0
TXN140995,2025-06-14 12:54:56,64.58,POS,utilities,IN,0.1632,0.0783,0
TXN111685,2025-06-14 12:55:36,18.1,ONLINE,restaurant,DE,0.0477,0.2827,0
TXN101523,2025-06-14 12:58:50,53.42,ONLINE,cash_advance,DE,0.0841,0.029,0
TXN143956,2025-06-14 13:02:27,92.61,ONLINE,fuel,US,0.174,0.2182,0
TXN136721,2025-06-14 13:07:53,48.43,POS,utilities,IN,0.1323,0.2021,0
TXN111263,2025-06-14 13:15:08,35.17,POS,grocery,US,0.1535,0.0287,0
TXN143855,2025-06-14 13:17:19,133.89,BILL_PAYMENT,electronics,GB,0.4148,0.3849,0
TXN103978,2025-06-14 13:17:32,88.16,ONLINE,fuel,NG,0.0187,0.3501,0
TXN104764,2025-06-14 13:17:50,34.17,ONLINE,electronics,US,0.103,0.0635,0
TXN108826,2025-06-14 13:24:35,82.43,BILL_PAYMENT,travel,US,0.3438,0.0845,0
TXN136983,2025-06-14 13:26:10,14.81,POS,travel,GB,0.161,0.2178,0
TXN121088,2025-06-14 13:26:38,55.8,ONLINE,electronics,GB,0.1257,0.1319,0
TXN101103,2025-06-14 13:27:13,125.34,POS,utilities,IN,0.0197,0.2679,0
TXN110081,2025-06-14 13:36:26,50.39,POS,utilities,BR,0.0187,0.2223,0
TXN118524,2025-06-14 13:42:50,3.79,POS,grocery,US,0.201,0.108,0
TXN131417,2025-06-14 13:48:21,27.9,ATM_WITHDRAWAL,electronics,FR,0.1373,0.1244,0
TXN117307,2025-06-14 13:53:37,11.18,POS,restaurant,US,0.0408,0.2598,0
TXN136131,2025-06-14 13:56:48,22.38,BILL_PAYMENT,utilities,CA,0.1661,0.0059,0
TXN142700,2025-06-14 13:57:51,70.24,ONLINE,online_retail,DE,0.4622,0.3747,0
TXN112674,2025-06-14 13:59:12,23.53,POS,travel,US,0.1314,0.0109,0
TXN105050,2025-06-14 14:08:42,93.11,ONLINE,restaurant,DE,0.0465,0.2251,0
TXN121956,2025-06-14 14:12:55,44.31,POS,restaurant,US,0.2091,0.1731,0
TXN102638,2025-06-14 14:13:47,251.77,ONLINE,electronics,FR,0.2949,0.0308,0
TXN147261,2025-06-14 14:14:05,38.08,WIRE_TRANSFER,online_retail,FR,0.0767,0.0034,0
TXN104209,2025-06-14 14:14:14,334.04,WIRE_TRANSFER,restaurant,US,0.2651,0.0364,0
TXN110088,2025-06-14 14:14:28,52.69,ONLINE,fuel,US,0.1241,0.1838,0
TXN145649,2025-06-14 14:21:36,106.3,WIRE_TRANSFER,online_retail,GB,0.3874,0.066,0
TXN106869,2025-06-14 14:21:39,122.48,POS,restaurant,GB,0.0778,0.2608,0
TXN107519,2025-06-14 14:31:50,113.85,POS,grocery,IN,0.141,0.2221,0
TXN135487,2025-06-14 14:37:43,48.85,POS,cash_advance,GB,0.0331,0.1894,0
TXN136329,2025-06-14 14:39:32,120.64,POS,grocery,IN,0.0298,0.0352,0
TXN126283,2025-06-14 14:39:47,10.12,WIRE_TRANSFER,grocery,BR,0.3214,0.1909,0
TXN123569,2025-06-14 14:40:38,14.86,ONLINE,grocery,US,0.1597,0.4196,0
TXN136960,2025-06-14 14:44:00,5.9,ONLINE,utilities,FR,0.0772,0.204,0
TXN131209,2025-06-14 14:44:29,9.49,POS,fuel,US,0.1795,0.0339,0
TXN137691,2025-06-14 14:45:29,76.72,BILL_PAYMENT,restaurant,CA,0.1402,0.0877,0
TXN104111,2025-06-14 14:49:00,37.1,POS,utilities,GB,0.0968,0.1713,0
TXN108930,2025-06-14 14:49:29,10.2,ONLINE,grocery,US,0.1334,0.3933,0
TXN108187,2025-06-14 14:52:53,2.02,ONLINE,travel,US,0.1949,0.0205,0
TXN149340,2025-06-14 14:54:14,12.13,ONLINE,restaurant,US,0.1525,0.0949,0
TXN122535,2025-06-14 14:55:05,21.56,POS,jewelry,GB,0.0878,0.3739,0
TXN126605,2025-06-14 15:04:59,7.23,ONLINE,electronics,GB,0.0744,0.1122,0
TXN106231,2025-06-14 15:09:00,104.09,BILL_PAYMENT,travel,GB,0.1735,0.0684,0
TXN142808,2025-06-14 15:09:41,219.58,ONLINE,electronics,US,0.1098,0.159,0
TXN101480,2025-06-14 15:12:23,21.91,BILL_PAYMENT,travel,IN,0.3087,0.0729,0
TXN100272,2025-06-14 15:14:10,59.49,ONLINE,grocery,US,0.1151,0.1037,0
TXN100356,2025-06-14 15:19:34,19.09,ATM_WITHDRAWAL,online_retail,US,0.0366,0.0403,0
TXN118978,2025-06-14 15:23:02,76.18,ONLINE,online_retail,GB,0.1793,0.1788,0
TXN141014,2025-06-14 15:24:13,96.33,ATM_WITHDRAWAL,online_retail,US,0.0411,0.2498,0
TXN148244,2025-06-14 15:26:35,15.45,POS,gambling,GB,0.2752,0.071,0
TXN129714,2025-06-14 15:29:09,39.08,BILL_PAYMENT,grocery,GB,0.1104,0.1024,0
TXN109261,2025-06-14 15:31:51,16.94,ONLINE,utilities,US,0.054,0.2601,0
TXN135052,2025-06-14 15:33:03,5.32,ATM_WITHDRAWAL,electronics,US,0.033,0.0592,0
TXN106114,2025-06-14 15:35:36,6.07,POS,electronics,US,0.0277,0.0875,0
TXN128368,2025-06-14 15:35:58,29.41,WIRE_TRANSFER,grocery,IN,0.1656,0.3996,0
TXN144679,2025-06-14 15:37:34,19.42,POS,cash_advance,NG,0.033,0.2125,0
TXN112050,2025-06-14 15:38:27,16.5,ONLINE,grocery,AU,0.0252,0.0855,0
TXN116397,2025-06-14 15:46:55,35.09,POS,utilities,US,0.0731,0.1077,0
TXN143320,2025-06-14 15:47:55,47.51,ONLINE,restaurant,US,0.0463,0.1179,0
TXN124277,2025-06-14 15:48:10,106.9,POS,electronics,IN,0.0848,0.26,0
TXN148896,2025-06-14 15:49:52,6.42,ONLINE,fuel,US,0.044,0.3467,0
TXN104346,2025-06-14 15:53:30,37.61,ONLINE,grocery,US,0.2805,0.0401,0
TXN137902,2025-06-14 15:54:57,20.14,ONLINE,grocery,GB,0.0349,0.4254,0
TXN127278,2025-06-14 15:55:24,8.31,ONLINE,jewelry,US,0.0656,0.1005,0
TXN112805,2025-06-14 16:01:42,102.36,POS,gambling,FR,0.02,0.1089,0
TXN129712,2025-06-14 16:08:20,19.78,WIRE_TRANSFER,electronics,US,0.4613,0.0279,0
TXN143093,2025-06-14 16:10:07,7.17,BILL_PAYMENT,utilities,IN,0.1038,0.0099,0
TXN149781,2025-06-14 16:12:11,36.42,ONLINE,online_retail,US,0.0757,0.1291,0
TXN132198,2025-06-14 16:12:23,72.54,ONLINE,travel,US,0.1405,0.1359,0
TXN140531,2025-06-14 16:16:12,141.14,POS,online_retail,US,0.1017,0.0843,0
TXN122685,2025-06-14 16:18:50,26.21,ONLINE,gambling,US,0.233,0.3845,0
TXN148625,2025-06-14 16:19:27,44.48,WIRE_TRANSFER,electronics,AU,0.0621,0.0513,0
